instance_id	question_start	level-2	level-3	question	answer	sent_q
The_Hobbit_EN_batch_02_item_17	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that one morning they forded a river at a wide shallow place full of the noise of stones and foam	The far bank was steep and slippery.	sent1
The_Hobbit_EN_batch_02_item_17	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that they forded a river at a wide shallow place full of the noise of stones and foam.	The far bank was steep and slippery.	sent1
The_Hobbit_EN_batch_02_item_17	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ them fording a river at a wide shallow place	The far bank was steep and slippery.	sent1
The_Hobbit_EN_batch_02_item_17	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that they forded a river at a wide shallow place full of the noise of stones and foam	The far bank was steep and slippery.	sent1
The_Hobbit_EN_batch_02_item_17	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ One morning they forded a river at a wide shallow place full of the noise of stones and foam.	The far bank was steep and slippery.	sent1
The_Hobbit_EN_batch_02_item_17	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ a river at a wide shallow place full of the noise of stones and foam	The far bank was steep and slippery.	sent1
The_Hobbit_EN_batch_02_item_18	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ the far bank	When they got to the top of it, leading their ponies, they saw that the great mountains had marched down very near to them.	sent1
The_Hobbit_EN_batch_02_item_18	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what was The far bank was steep and slippery.	When they got to the top of it, leading their ponies, they saw that the great mountains had marched down very near to them.	sent1
The_Hobbit_EN_batch_02_item_18	What is contrasted with	Comparison.Contrast	Comparison.Contrast	What is contrasted with the fact that the far bank was steep and slippery.	When they got to the top of it, leading their ponies, they saw that the great mountains had marched down very near to them.	sent1
The_Hobbit_EN_batch_02_item_18	Before what	Temporal.Asynchronous	PRECEDENCE	Before what _ the far bank was steep and slippery	When they got to the top of it, leading their ponies, they saw that the great mountains had marched down very near to them.	sent1
The_Hobbit_EN_batch_02_item_18	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that the far bank was steep and slippery	When they got to the top of it, leading their ponies, they saw that the great mountains had marched down very near to them.	sent1
The_Hobbit_EN_batch_02_item_18	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what the fact that The far bank was steep and slippery.	When they got to the top of it, leading their ponies, they saw that the great mountains had marched down very near to them.	sent1
The_Hobbit_EN_batch_02_item_18	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ the steep and slippery far bank	When they got to the top of it, leading their ponies, they saw that the great mountains had marched down very near to them.	sent1
The_Hobbit_EN_batch_02_item_18	Despite what	Comparison.Concession	ARG2-AS-DENIER	Despite what did they get to the top of it, leading their ponies	The far bank was steep and slippery.	sent2
The_Hobbit_EN_batch_02_item_18	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon _ The far bank was steep and slippery.	When they got to the top of it, leading their ponies, they saw that the great mountains had marched down very near to them.	sent1
The_Hobbit_EN_batch_02_item_18	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ The far bank was steep and slippery	When they got to the top of it, leading their ponies, they saw that the great mountains had marched down very near to them.	sent1
The_Hobbit_EN_batch_02_item_19	What is similar to	Comparison.Similarity	Comparison.Similarity	What is similar to the fact that the day began to fail	Tea-time had long gone by, and it seemed supper-time would soon do the same.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_07	What provides more detail on	Expansion.Level-of-detail	ARG1-AS-DETAIL	What provides more detail on the fact that The crowd gasped, dazzled by sun and seemanship, as the Presidential speedboat zipped round the headland into the bay	Zaphod Beeblebrox was amazingly good at his job.	sent2
The_Hobbit_EN_batch_02_item_19	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that the day had begun to fail.	Tea-time had long gone by, and it seemed supper-time would soon do the same.	sent1
The_Hobbit_EN_batch_02_item_19	What is the reason	Contingency.Cause	RESULT	What is the reason _ tea-time had long gone by, and it seemed supper-time would soon do the same	His head and beard wagged this way and that as he looked for the stones, and they followed his head, but they seemed no nearer to the end of the search when the day began to fail.	sent2
The_Hobbit_EN_batch_02_item_19	In what case	Contingency.Condition	ARG1-AS-COND	In what case was was Tea-time long gone by , and it seemed supper-time would soon do the same	His head and beard wagged this way and that as he looked for the stones, and they followed his head, but they seemed no nearer to the end of the search when the day began to fail.	sent2
The_Hobbit_EN_batch_02_item_19	While what	Temporal.Synchronous	Temporal.Synchronous	While what _ they seemed no nearer to the end of the search when the day began to fail.	Tea-time had long gone by, and it seemed supper-time would soon do the same.	sent1
The_Hobbit_EN_batch_02_item_19	What is the reason	Contingency.Cause	RESULT	What is the reason _ Tea-time had long gone by, and it seemed supper-time would soon do the same	His head and beard wagged this way and that as he looked for the stones, and they followed his head, but they seemed no nearer to the end of the search when the day began to fail.	sent2
The_Hobbit_EN_batch_02_item_19	What describes the same as	Expansion.Equivalence	Expansion.Equivalence	What describes the same as _ the day began to fail	Tea-time had long gone by, and it seemed supper-time would soon do the same.	sent1
The_Hobbit_EN_batch_02_item_19	While what	Temporal.Synchronous	Temporal.Synchronous	While what _ had Tea-time long gone by, and it seemed supper-time would soon do the same.	His head and beard wagged this way and that as he looked for the stones, and they followed his head, but they seemed no nearer to the end of the search when the day began to fail.	sent2
﻿The_Hobbit_EN_batch_02_item_01	What is an example of	Expansion.Instantiation	ARG2-AS-INSTANCE	What is an example of the fact that There were lots of dragons in the North in those days, and gold was probably getting scarce up there, with the dwarves flying south or getting killed, and all the general waste and destruction that dragons make going from bad to worse.	There was a most specially greedy, strong and wicked worm called Smaug.	sent1
The_Hobbit_EN_batch_02_item_20	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that tea-time had long gone by	There were moths fluttering about, and the light became very dim, for the moon had not risen.	sent1
The_Hobbit_EN_batch_02_item_20	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that Tea-time had long gone by, and it seemed supper-time would soon do the same.	There were moths fluttering about, and the light became very dim, for the moon had not risen.	sent1
The_Hobbit_EN_batch_02_item_20	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that tea-time had long gone by, and it seemed supper-time would soon do the same.	There were moths fluttering about, and the light became very dim, for the moon had not risen.	sent1
The_Hobbit_EN_batch_02_item_20	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that tea-time had long gone by, and it seemed supper-time would soon do the same	There were moths fluttering about, and the light became very dim, for the moon had not risen.	sent1
The_Hobbit_EN_batch_02_item_20	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that Tea-time had long gone by, and it seemed supper-time would soon do the same	There were moths fluttering about, and the light became very dim, for the moon had not risen.	sent1
The_Hobbit_EN_batch_02_item_20	After what	Temporal.Asynchronous	SUCCESSION	After what the fact that Tea-time had long gone by,	There were moths fluttering about, and the light became very dim, for the moon had not risen.	sent1
The_Hobbit_EN_batch_02_item_20	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what were moths fluttering about, and the light became very dim	Tea-time had long gone by, and it seemed supper-time would soon do the same.	sent2
The_Hobbit_EN_batch_02_item_20	What is the reason	Contingency.Cause	RESULT	What is the reason _ there were moths fluttering about, and the light became very dim	Tea-time had long gone by, and it seemed supper-time would soon do the same.	sent2
The_Hobbit_EN_batch_02_item_20	What is contrasted with	Comparison.Contrast	Comparison.Contrast	What is contrasted with _ There were moths fluttering about, and the light became very dim, for the moon had not risen.	Tea-time had long gone by, and it seemed supper-time would soon do the same.	sent2
The_Hobbit_EN_batch_02_item_20	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what _ Tea-time had long gone by, and it seemed supper-time would soon do the same.	There were moths fluttering about, and the light became very dim, for the moon had not risen.	sent1
﻿The_Hobbit_EN_batch_03_item_01	What is the result of	Contingency.Cause	RESULT	What is the result of the fact that the light became very dim	Bilbo's pony began to stumble over roots and stones.	sent1
﻿The_Hobbit_EN_batch_03_item_01	After what	Temporal.Asynchronous	PRECEDENCE	After what did Bilbo's pony begin to stumble over roots and stones.	There were moths fluttering about, and the light became very dim, for the moon had not risen.	sent2
﻿The_Hobbit_EN_batch_03_item_01	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that the moon had not risen	Bilbo's pony began to stumble over roots and stones.	sent1
﻿The_Hobbit_EN_batch_03_item_01	What is the reason	Contingency.Cause	RESULT	What is the reason _ Bilbo's pony began to stumble over roots and stones	There were moths fluttering about, and the light became very dim, for the moon had not risen.	sent2
﻿The_Hobbit_EN_batch_03_item_01	While what	Temporal.Synchronous	Temporal.Synchronous	While what did Bilbo's pony begin to stumble over roots and stones	There were moths fluttering about, and the light became very dim, for the moon had not risen.	sent2
﻿The_Hobbit_EN_batch_03_item_01	While what	Temporal.Synchronous	Temporal.Synchronous	While what was there moths fluttering about, and the light became very dim, for the moon had not risen	Bilbo's pony began to stumble over roots and stones.	sent1
﻿The_Hobbit_EN_batch_03_item_01	What is the result of	Contingency.Cause	RESULT	What is the result of _ the light becoming very dim	Bilbo's pony began to stumble over roots and stones.	sent1
﻿The_Hobbit_EN_batch_03_item_01	What is the result of	Contingency.Cause	RESULT	What is the result of the fact that the light became very dim, for the moon had not risen	Bilbo's pony began to stumble over roots and stones.	sent1
﻿The_Hobbit_EN_batch_03_item_01	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what did Bilbo's pony began to stumble over roots and stones.	There were moths fluttering about, and the light became very dim, for the moon had not risen.	sent2
﻿The_Hobbit_EN_batch_03_item_01	What is the reason	Contingency.Cause	RESULT	What is the reason _ Bilbo's pony began to stumble over roots and stone	There were moths fluttering about, and the light became very dim, for the moon had not risen.	sent2
The_Hobbit_EN_batch_03_item_02	In what manner	Expansion.Manner	ARG2-AS-MANNER	In what manner did they slither and slip in the dusk down the steep zig-zag path into the secret valley of Rivendell	The air grew warmer as they got lower, and the smell of the pine-trees made him drowsy, so that every now and again he nodded and nearly fell off, or bumped his nose on the pony's neck.	sent1
The_Hobbit_EN_batch_03_item_02	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what did Bilbo never forget the way they slithered and slipped in the dusk down the steep zig-zag path into the secret valley of Rivendell.	The air grew warmer as they got lower, and the smell of the pine-trees made him drowsy, so that every now and again he nodded and nearly fell off, or bumped his nose on the pony's neck.	sent1
The_Hobbit_EN_batch_03_item_02	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ the way they slithered and slipped down the steep zig-zag path into the secret valley of Rivendell.	The air grew warmer as they got lower, and the smell of the pine-trees made him drowsy, so that every now and again he nodded and nearly fell off, or bumped his nose on the pony's neck.	sent1
The_Hobbit_EN_batch_03_item_02	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that Bilbo never forgot the way they slithered and slipped in the dusk down the steep zig-zag path into the secret valley of Rivendell	The air grew warmer as they got lower, and the smell of the pine-trees made him drowsy, so that every now and again he nodded and nearly fell off, or bumped his nose on the pony's neck.	sent1
The_Hobbit_EN_batch_03_item_02	While what	Temporal.Synchronous	Temporal.Synchronous	While what _ the air grow warmer as they got lower, and the smell of the pine-trees made him drowsy	Bilbo never forgot the way they slithered and slipped in the dusk down the steep zig-zag path into the secret valley of Rivendell.	sent2
The_Hobbit_EN_batch_03_item_02	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ Bilbo never forgot the way they slithered and slipped in the dusk down the steep zig-zag path into the secret valley of Rivendell	The air grew warmer as they got lower, and the smell of the pine-trees made him drowsy, so that every now and again he nodded and nearly fell off, or bumped his nose on the pony's neck.	sent1
The_Hobbit_EN_batch_03_item_02	After what	Temporal.Asynchronous	PRECEDENCE	After what did The air grow warmer as they got lower, and the smell of the pine-trees made him drowsy, so that every now and again he nodded and nearly fell off, or bumped his nose on the pony's neck	Bilbo never forgot the way they slithered and slipped in the dusk down the steep zig-zag path into the secret valley of Rivendell.	sent2
The_Hobbit_EN_batch_03_item_02	What is the reason	Contingency.Cause	REASON	What is the reason _ Bilbo never forgot the way they slithered and slipped in the dusk down the steep zig-zag path into the secret valley of Rivendell	The air grew warmer as they got lower, and the smell of the pine-trees made him drowsy, so that every now and again he nodded and nearly fell off, or bumped his nose on the pony's neck.	sent1
The_Hobbit_EN_batch_03_item_02	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ Bilbo never forgot the way they slithered and slipped in the dusk down the steep zig-zag path into the secret valley of Rivendell.	The air grew warmer as they got lower, and the smell of the pine-trees made him drowsy, so that every now and again he nodded and nearly fell off, or bumped his nose on the pony's neck.	sent1
The_Hobbit_EN_batch_03_item_02	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ Bilbo never forgot the way they slithered and slipped in the dusk down the steep zig-zag path into the secret valley of Rivendell	The air grew warmer as they got lower, and the smell of the pine-trees made him drowsy, so that every now and again he nodded and nearly fell off, or bumped his nose on the pony's neck.	sent1
The_Hobbit_EN_batch_03_item_03	In what manner	Expansion.Manner	ARG2-AS-MANNER	In what manner did they go lower	Their spirits rose as they went down and down.	sent1
The_Hobbit_EN_batch_03_item_03	After what	Temporal.Asynchronous	PRECEDENCE	After what did Their spirits rise as they went down and down.	The air grew warmer as they got lower, and the smell of the pine-trees made him drowsy, so that every now and again he nodded and nearly fell off, or bumped his nose on the pony's neck.	sent2
The_Hobbit_EN_batch_03_item_03	What is contrasted with	Comparison.Contrast	Comparison.Contrast	What is contrasted with the fact that the air grew warmer as they got lower	Their spirits rose as they went down and down.	sent1
The_Hobbit_EN_batch_03_item_03	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what did Their spirits rise as they went down and down	The air grew warmer as they got lower, and the smell of the pine-trees made him drowsy, so that every now and again he nodded and nearly fell off, or bumped his nose on the pony's neck.	sent2
The_Hobbit_EN_batch_03_item_03	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what did their spirits rise as they went down and down	The air grew warmer as they got lower, and the smell of the pine-trees made him drowsy, so that every now and again he nodded and nearly fell off, or bumped his nose on the pony's neck.	sent2
The_Hobbit_EN_batch_03_item_03	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ the air grew warmer as they got lower, and the smell of the pine-trees made him drowsy, so that every now and again he nodded and nearly fell off, or bumped his nose on the pony's neck	Their spirits rose as they went down and down.	sent1
The_Hobbit_EN_batch_03_item_03	After what	Temporal.Asynchronous	PRECEDENCE	After what did their spirits rise as they went down and down	The air grew warmer as they got lower, and the smell of the pine-trees made him drowsy, so that every now and again he nodded and nearly fell off, or bumped his nose on the pony's neck.	sent2
The_Hobbit_EN_batch_03_item_03	What is the reason	Contingency.Cause	RESULT	What is the reason _ their spirits rose as they went down and down	The air grew warmer as they got lower, and the smell of the pine-trees made him drowsy, so that every now and again he nodded and nearly fell off, or bumped his nose on the pony's neck.	sent2
The_Hobbit_EN_batch_03_item_03	Despite what	Comparison.Concession	ARG2-AS-DENIER	Despite what did Their spirits rise as they went down and down.	The air grew warmer as they got lower, and the smell of the pine-trees made him drowsy, so that every now and again he nodded and nearly fell off, or bumped his nose on the pony's neck.	sent2
The_Hobbit_EN_batch_03_item_03	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ The air grew warmer as they got lower, and the smell of the pine-trees made him drowsy, so that every now and again he nodded and nearly fell off, or bumped his nose on the pony's neck	Their spirits rose as they went down and down.	sent1
The_Hobbit_EN_batch_03_item_04	What describes the same as	Expansion.Equivalence	Expansion.Equivalence	What describes the same as _ the comfortable feeling in the twilight	Their spirits rose as they went down and down.	sent2
The_Hobbit_EN_batch_03_item_04	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that Their spirits rose as they went down and down.	The trees changed to beech and oak, and hire was a comfortable feeling in the twilight.	sent1
Animal_Farm_EN_batch_02_item_17	What is an example of	Expansion.Instantiation	ARG2-AS-INSTANCE	What is an example of the fact that they absorbed everything that they were told, and passed it on to the other animals by simple arguments.	They were unfailing in their attendance at the secret meetings in the barn, and led the singing of Beasts of England, with which the meetings always ended.	sent1
The_Hobbit_EN_batch_03_item_04	In what case	Contingency.Condition	ARG1-AS-COND	In what case did the trees change to beech and oak, and hire was a comfortable feeling in the twilight	Their spirits rose as they went down and down.	sent2
The_Hobbit_EN_batch_03_item_04	While what	Temporal.Synchronous	Temporal.Synchronous	While what did their spirits rise as they went down and down	The trees changed to beech and oak, and hire was a comfortable feeling in the twilight.	sent1
Harry_Potter_and_the_Philospher_Stone_EN_batch_01_item_06	What provides more detail on	Expansion.Level-of-detail	ARG1-AS-DETAIL	What provides more detail on the fact that The Dursleys shuddered to think what the neighbors would say if the Potters arrived in the street.	Mrs. Potter was Mrs. Dursley's sister, but they hadn't met for several years; in fact, Mrs. Dursley pretended she didn't have a sister, because her sister and her good-for-nothing husband were as unDursleyish as it was possible to be.	sent2
The_Hobbit_EN_batch_03_item_04	Before what	Temporal.Asynchronous	PRECEDENCE	Before what did their spirits rise as they went down and down	The trees changed to beech and oak, and hire was a comfortable feeling in the twilight.	sent1
The_Hobbit_EN_batch_03_item_04	While what	Temporal.Synchronous	Temporal.Synchronous	While what did their spirits rise as they went down and down	The trees changed to beech and oak, and hire was a comfortable feeling in the twilight.	sent1
The_Hobbit_EN_batch_03_item_04	While what	Temporal.Synchronous	Temporal.Synchronous	While what did The trees change to beech and oak, and hire was a comfortable feeling in the twilight.	Their spirits rose as they went down and down.	sent2
The_Hobbit_EN_batch_03_item_04	What is the reason	Contingency.Cause	REASON	What is the reason _ Their spirits rose as they went down and down	The trees changed to beech and oak, and hire was a comfortable feeling in the twilight.	sent1
The_Hobbit_EN_batch_03_item_05	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what _ was flowing fast and noisily	There was only a narrow bridge of stone without a parapet, as narrow as a pony could well walk on; and over that they had to go, slow and careful, one by one, each leading his pony by the bridle.	sent1
The_Hobbit_EN_batch_03_item_05	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what was It flowing fast and noisily, as mountain-streams do of a summer evening, when sun has been all day on the snow far up above.	There was only a narrow bridge of stone without a parapet, as narrow as a pony could well walk on; and over that they had to go, slow and careful, one by one, each leading his pony by the bridle.	sent1
The_Hobbit_EN_batch_03_item_05	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ the mountain-stream	There was only a narrow bridge of stone without a parapet, as narrow as a pony could well walk on; and over that they had to go, slow and careful, one by one, each leading his pony by the bridle.	sent1
The_Hobbit_EN_batch_03_item_05	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that it was flowing fast and noisily, as mountain-streams do of a summer evening, when sun has been all day on the snow far up above	There was only a narrow bridge of stone without a parapet, as narrow as a pony could well walk on; and over that they had to go, slow and careful, one by one, each leading his pony by the bridle.	sent1
The_Hobbit_EN_batch_03_item_05	While what	Temporal.Synchronous	Temporal.Synchronous	While what _ was it flowing fast and noisily, as mountain-streams do of a summer evening	There was only a narrow bridge of stone without a parapet, as narrow as a pony could well walk on; and over that they had to go, slow and careful, one by one, each leading his pony by the bridle.	sent1
The_Hobbit_EN_batch_03_item_05	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ the river was flowing fast and noisily, as mountain-streams do of a summer evening, when sun has been all day on the snow far up above	There was only a narrow bridge of stone without a parapet, as narrow as a pony could well walk on; and over that they had to go, slow and careful, one by one, each leading his pony by the bridle.	sent1
The_Hobbit_EN_batch_03_item_05	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that it was flowing fast and noisily, as mountain-streams do of a summer evening, when sun has been all day on the snow far up above	There was only a narrow bridge of stone without a parapet, as narrow as a pony could well walk on; and over that they had to go, slow and careful, one by one, each leading his pony by the bridle.	sent1
The_Hobbit_EN_batch_03_item_05	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that It was flowing fast and noisily	There was only a narrow bridge of stone without a parapet, as narrow as a pony could well walk on; and over that they had to go, slow and careful, one by one, each leading his pony by the bridle.	sent1
The_Hobbit_EN_batch_03_item_05	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what was the river flowing fast and noisily, as mountain-streams do of a summer evening, when sun has been all day on the snow far up above.	There was only a narrow bridge of stone without a parapet, as narrow as a pony could well walk on; and over that they had to go, slow and careful, one by one, each leading his pony by the bridle.	sent1
The_Hobbit_EN_batch_03_item_05	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon _ It was flowing fast and noisily, as mountain-streams do of a summer evening, when sun has been all day on the snow far up above.	There was only a narrow bridge of stone without a parapet, as narrow as a pony could well walk on; and over that they had to go, slow and careful, one by one, each leading his pony by the bridle.	sent1
The_Hobbit_EN_batch_03_item_06	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon _ their stay	The master of the house was an elf-friend - one of those people whose fathers came into the strange stories before the beginning of History, the wars of the evil goblins and the elves and the first men in the North.	sent1
The_Hobbit_EN_batch_03_item_06	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that there is little to tell about their stay.	The master of the house was an elf-friend - one of those people whose fathers came into the strange stories before the beginning of History, the wars of the evil goblins and the elves and the first men in the North.	sent1
The_Hobbit_EN_batch_03_item_06	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ their stay.	The master of the house was an elf-friend - one of those people whose fathers came into the strange stories before the beginning of History, the wars of the evil goblins and the elves and the first men in the North.	sent1
The_Hobbit_EN_batch_03_item_06	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that there is little to tell about their stay	The master of the house was an elf-friend - one of those people whose fathers came into the strange stories before the beginning of History, the wars of the evil goblins and the elves and the first men in the North.	sent1
The_Hobbit_EN_batch_03_item_06	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ their stay	The master of the house was an elf-friend - one of those people whose fathers came into the strange stories before the beginning of History, the wars of the evil goblins and the elves and the first men in the North.	sent1
The_Hobbit_EN_batch_03_item_04	What is an example of	Expansion.Instantiation	ARG2-AS-INSTANCE	What is an example of the fact that they went down and down.	The trees changed to beech and oak, and hire was a comfortable feeling in the twilight.	sent1
The_Hobbit_EN_batch_03_item_06	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that there is little to tell about their stay	The master of the house was an elf-friend - one of those people whose fathers came into the strange stories before the beginning of History, the wars of the evil goblins and the elves and the first men in the North.	sent1
The_Hobbit_EN_batch_03_item_06	Despite what	Comparison.Concession	ARG1-AS-DENIER	Despite what is there little to tell about their stay	The master of the house was an elf-friend - one of those people whose fathers came into the strange stories before the beginning of History, the wars of the evil goblins and the elves and the first men in the North.	sent1
The_Hobbit_EN_batch_03_item_06	Despite what	Comparison.Concession	ARG1-AS-DENIER	Despite what is there little to tell about their stay.	The master of the house was an elf-friend - one of those people whose fathers came into the strange stories before the beginning of History, the wars of the evil goblins and the elves and the first men in the North.	sent1
The_Hobbit_EN_batch_03_item_06	Despite what	Comparison.Concession	ARG1-AS-DENIER	Despite what _ there is little to tell about their stay.	The master of the house was an elf-friend - one of those people whose fathers came into the strange stories before the beginning of History, the wars of the evil goblins and the elves and the first men in the North.	sent1
The_Hobbit_EN_batch_01_item_20	What provides more detail on	Expansion.Level-of-detail	ARG1-AS-DETAIL	What provides more detail on the fact that they built the merry town of Dale there in those days	Anyway they grew immensely rich and famous, and my grandfather was King under the Mountain again and treated with great reverence by the mortal men, who lived to the South, and were gradually spreading up the Running River as far as the valley overshadowed by the Mountain.	sent2
The_Hobbit_EN_batch_03_item_07	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what was The master of the house was an elf-friend - one of those people whose fathers came into the strange stories before the beginning of History, the wars of the evil goblins and the elves and the first men in the North.	In those days of our tale there were still some people who had both elves and heroes of the North for ancestors, and Elrond the master of the house was their chief.	sent1
The_Hobbit_EN_batch_03_item_07	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that the master of the house was an elf-friend	In those days of our tale there were still some people who had both elves and heroes of the North for ancestors, and Elrond the master of the house was their chief.	sent1
The_Hobbit_EN_batch_03_item_07	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that the master of the house was an elf-friend - one of those people whose fathers came into the strange stories before the beginning of History	In those days of our tale there were still some people who had both elves and heroes of the North for ancestors, and Elrond the master of the house was their chief.	sent1
The_Hobbit_EN_batch_03_item_07	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ the master of the house	In those days of our tale there were still some people who had both elves and heroes of the North for ancestors, and Elrond the master of the house was their chief.	sent1
The_Hobbit_EN_batch_03_item_07	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ the master of the house, who was an elf-friend - one of those people whose fathers came into the strange stories before the beginning of History, the wars of the evil goblins and the elves and the first men in the North	In those days of our tale there were still some people who had both elves and heroes of the North for ancestors, and Elrond the master of the house was their chief.	sent1
The_Hobbit_EN_batch_03_item_07	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that the master of the house was an elf-friend - one of those people whose fathers came into the strange stories before the beginning of History, the wars of the evil goblins and the elves and the first men in the North	In those days of our tale there were still some people who had both elves and heroes of the North for ancestors, and Elrond the master of the house was their chief.	sent1
The_Hobbit_EN_batch_03_item_07	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that the master of the house was an elf-friend - one of those people whose fathers came into the strange stories before the beginning of History, the wars of the evil goblins and the elves and the first men in the North	In those days of our tale there were still some people who had both elves and heroes of the North for ancestors, and Elrond the master of the house was their chief.	sent1
The_Hobbit_EN_batch_03_item_07	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon _ The master of the house was an elf-friend - one of those people whose fathers came into the strange stories before the beginning of History, the wars of the evil goblins and the elves and the first men in the North.	In those days of our tale there were still some people who had both elves and heroes of the North for ancestors, and Elrond the master of the house was their chief.	sent1
The_Hobbit_EN_batch_03_item_07	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ an elf-friend - one of those people whose fathers came into the strange stories before the beginning of History, the wars of the evil goblins and the elves and the first men in the North	In those days of our tale there were still some people who had both elves and heroes of the North for ancestors, and Elrond the master of the house was their chief.	sent1
Animal_Farm_EN_batch_03_item_13	What provides more detail on	Expansion.Level-of-detail	ARG1-AS-DETAIL	What provides more detail on the fact that This was to be the name of the farm from now onwards	Then Snowball (for it was Snowball who was best at writing) took a brush between the two knuckles of his trotter, painted out MANOR FARM from the top bar of the gate and in its place painted ANIMAL FARM.	sent2
The_Hobbit_EN_batch_03_item_08	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what is He as noble and as fair in face as an elf-lord, as strong as a warrior, as wise as a wizard, as venerable as a king of dwarves, and as kind as summer.	He comes into. many tales, but his part in the story of Bilbo's great adventure is only a small one, though important, as you will see, if we ever get to the end of it.	sent1
The_Great_Gatsby_EN_batch_02_item_20	What provides more detail on	Expansion.Level-of-detail	ARG1-AS-DETAIL	What provides more detail on the fact that We had an awful time getting back	We had over twelve hundred dollars when we started, but we got gyped out of it all in two days in the private rooms.	sent2
